"date....row.names.as.matrix.st.." "X6283.TW.Open" "X6283.TW.High" "X6283.TW.Low" "X6283.TW.Close" "X6283.TW.Volume" "X6283.TW.Adjusted" "mm" "ss1" "ss2" "ss3" "ss4"
"2014-07-15" 8.06005 8.12001 8.01005 8.03004 195500 14.7443 4.999868006516 -16.1313757095261 -5.56867644785563 15.5684124608876 26.1311117225581
"2014-07-16" 8.09006 8.09006 8.00003 8.02002 182400 14.7259 5.02278544525028 -16.1084582707918 -5.54575900912135 15.5913298996219 26.1540291612923
"2014-07-17" 7.97002 8.26003 7.97002 8.20002 224300 15.0564 5.04570288398456 -16.0855408320575 -5.52284157038707 15.6142473383562 26.1769466000266
"2014-07-18" 8.17001 8.17001 8.04001 8.06005 182900 14.7994 5.06862032271884 -16.0626233933232 -5.49992413165279 15.6371647770905 26.1998640387609
"2014-07-21" 8.08004 8.22006 8.05003 8.05003 159500 14.781 5.09153776145312 -16.0397059545889 -5.47700669291851 15.6600822158247 26.2227814774952
"2014-07-22" 8.02002 8.33002 8.02002 8.22006 277700 15.0932 5.11445520018739 -16.0167885158547 -5.45408925418423 15.682999654559 26.2456989162295
"2014-07-23" 8.22006 8.22006 8.22006 8.22006 0 15.0932 5.13737263892167 -15.9938710771204 -5.43117181544995 15.7059170932933 26.2686163549637
"2014-07-24" 8.20002 8.27005 8.11005 8.17001 141600 15.0013 5.16029007765595 -15.9709536383861 -5.40825437671568 15.7288345320276 26.291533793698
"2014-07-25" 8.11005 8.44003 8.11005 8.22006 198200 15.0932 5.18320751639023 -15.9480361996518 -5.3853369379814 15.7517519707619 26.3144512324323
"2014-07-28" 8.22006 8.22006 8.14005 8.15002 73500 14.9646 5.20612495512451 -15.9251187609176 -5.36241949924712 15.7746694094961 26.3373686711666
"2014-07-29" 8.15002 8.19005 8.00003 8.03004 172600 14.7443 5.22904239385879 -15.9022013221833 -5.33950206051284 15.7975868482304 26.3602861099009
"2014-07-30" 8.03004 8.13003 8.03004 8.03004 139400 14.7443 5.25195983259307 -15.879283883449 -5.31658462177856 15.8205042869647 26.3832035486351
"2014-07-31" 8.04001 8.14005 8.04001 8.06005 70800 14.7994 5.27487727132734 -15.8563664447147 -5.29366718304428 15.843421725699 26.4061209873694
"2014-08-01" 8.02002 8.09006 7.91001 8.01005 130700 14.7076 5.29779471006162 -15.8334490059804 -5.27074974431 15.8663391644333 26.4290384261037
"2014-08-04" 8.01005 8.08004 8.00003 8.04001 114900 14.7626 5.3207121487959 -15.8105315672462 -5.24783230557573 15.8892566031675 26.451955864838
"2014-08-05" 8.06005 8.06005 8.00003 8.00003 106200 14.6892 5.34362958753018 -15.7876141285119 -5.22491486684145 15.9121740419018 26.4748733035722
"2014-08-06" 8.00003 8.00003 7.82003 7.86001 124100 14.4321 5.36654702626446 -15.7646966897776 -5.20199742810717 15.9350914806361 26.4977907423065
"2014-08-07" 7.85004 7.87003 7.80005 7.81001 119800 14.3403 5.38946446499874 -15.7417792510433 -5.17907998937289 15.9580089193704 26.5207081810408
"2014-08-08" 7.80005 7.80005 7.57 7.58002 253700 13.918 5.41238190373302 -15.718861812309 -5.15616255063861 15.9809263581046 26.5436256197751
"2014-08-11" 7.69003 7.69003 7.56003 7.60001 154600 13.9547 5.4352993424673 -15.6959443735748 -5.13324511190433 16.0038437968389 26.5665430585094
"2014-08-12" 7.60001 7.60001 7.51004 7.51004 98500 13.7895 5.45821678120157 -15.6730269348405 -5.11032767317005 16.0267612355732 26.5894604972436
"2014-08-13" 7.51004 7.57 7.50002 7.50002 69700 13.7711 5.48113421993585 -15.6501094961062 -5.08741023443578 16.0496786743075 26.6123779359779
"2014-08-14" 7.51004 7.53002 7.36005 7.36005 131200 13.5141 5.50405165867013 -15.6271920573719 -5.0644927957015 16.0725961130418 26.6352953747122
"2014-08-15" 7.32002 7.33004 6.85001 6.90001 610500 12.6694 5.52696909740441 -15.6042746186377 -5.04157535696722 16.095513551776 26.6582128134465
"2014-08-18" 6.89004 6.89004 6.42003 6.42003 1159400 11.7881 5.54988653613869 -15.5813571799034 -5.01865791823294 16.1184309905103 26.6811302521808
"2014-08-19" 6.46001 6.46001 5.98004 6.33001 1566300 11.6228 5.57280397487297 -15.5584397411691 -4.99574047949866 16.1413484292446 26.704047690915
"2014-08-20" 6.28001 6.33001 6.17 6.20001 317500 11.3841 5.59572141360724 -15.5355223024348 -4.97282304076438 16.1642658679789 26.7269651296493
"2014-08-21" 6.20001 6.22 6.06004 6.10002 235800 11.2005 5.61863885234152 -15.5126048637005 -4.9499056020301 16.1871833067132 26.7498825683836
"2014-08-22" 6.10002 6.24004 6.10002 6.21003 214500 11.4025 5.6415562910758 -15.4896874249663 -4.92698816329583 16.2101007454474 26.7728000071179
"2014-08-25" 6.21003 6.53005 6.21003 6.51001 434600 11.9533 5.66447372981008 -15.466769986232 -4.90407072456155 16.2330181841817 26.7957174458521
"2014-08-26" 6.51001 6.96003 6.51001 6.96003 1271600 12.7796 5.68739116854436 -15.4438525474977 -4.88115328582727 16.255935622916 26.8186348845864
"2014-08-27" 6.97005 7.29001 6.97005 7.15004 770600 13.1285 5.71030860727864 -15.4209351087634 -4.85823584709299 16.2788530616503 26.8415523233207
"2014-08-28" 7.19002 7.19002 7.02004 7.02004 261900 12.8898 5.73322604601292 -15.3980176700291 -4.83531840835871 16.3017705003845 26.864469762055
"2014-08-29" 6.94004 7.11001 6.94004 7.03001 199300 12.9081 5.7561434847472 -15.3751002312949 -4.81240096962443 16.3246879391188 26.8873872007893
"2014-09-01" 7.26 7.26 7.04003 7.06002 180800 12.9632 5.77906092348147 -15.3521827925606 -4.78948353089015 16.3476053778531 26.9103046395235
"2014-09-02" 7.06002 7.06002 6.78003 6.78003 3e+05 12.4491 5.80197836221575 -15.3292653538263 -4.76656609215588 16.3705228165874 26.9332220782578
"2014-09-03" 6.80002 7.05 6.80002 6.95 247800 12.7612 5.82489580095003 -15.306347915092 -4.7436486534216 16.3934402553217 26.9561395169921
"2014-09-04" 6.90001 6.95 6.83002 6.85001 142100 12.5776 5.84781323968431 -15.2834304763578 -4.72073121468732 16.4163576940559 26.9790569557264
"2014-09-05" 6.80002 6.93002 6.75002 6.85001 125200 12.5776 5.87073067841859 -15.2605130376235 -4.69781377595304 16.4392751327902 27.0019743944607
"2014-09-08" 6.85001 6.85001 6.85001 6.85001 0 12.5776 5.89364811715287 -15.2375955988892 -4.67489633721876 16.4621925715245 27.0248918331949
"2014-09-09" 6.85001 7.10005 6.85001 7.08001 220500 12.9999 5.91656555588715 -15.2146781601549 -4.65197889848448 16.4851100102588 27.0478092719292
"2014-09-10" 7.08001 7.08001 6.89004 6.92005 118700 12.7062 5.93948299462142 -15.1917607214206 -4.6290614597502 16.5080274489931 27.0707267106635
"2014-09-11" 6.92005 6.92005 6.72001 6.81004 156300 12.5042 5.9624004333557 -15.1688432826864 -4.60614402101593 16.5309448877273 27.0936441493978
"2014-09-12" 6.81004 6.82 6.62002 6.70002 145900 12.3022 5.98531787208998 -15.1459258439521 -4.58322658228165 16.5538623264616 27.1165615881321
"2014-09-15" 6.61 6.77001 6.61 6.66005 108300 12.2288 6.00823531082426 -15.1230084052178 -4.56030914354737 16.5767797651959 27.1394790268663
"2014-09-16" 6.62002 6.66005 6.43 6.46001 167700 11.8615 6.03115274955854 -15.1000909664835 -4.53739170481309 16.5996972039302 27.1623964656006
"2014-09-17" 6.56 6.62002 6.46001 6.50004 157300 11.935 6.05407018829282 -15.0771735277492 -4.51447426607881 16.6226146426644 27.1853139043349
"2014-09-18" 6.53005 6.62002 6.53005 6.61 105600 12.1369 6.0769876270271 -15.054256089015 -4.49155682734453 16.6455320813987 27.2082313430692
"2014-09-19" 6.63004 6.70002 6.62002 6.65003 83300 12.2104 6.09990506576137 -15.0313386502807 -4.46863938861025 16.668449520133 27.2311487818034
"2014-09-22" 6.62002 6.71004 6.52003 6.63004 113200 12.1737 6.12282250449565 -15.0084212115464 -4.44572194987598 16.6913669588673 27.2540662205377
"2014-09-23" 6.60003 6.62002 6.45004 6.45004 104000 11.8432 6.14573994322993 -14.9855037728121 -4.4228045111417 16.7142843976016 27.276983659272
"2014-09-24" 6.45004 6.56 6.45004 6.53005 202000 11.9901 6.16865738196421 -14.9625863340779 -4.39988707240742 16.7372018363358 27.2999010980063
"2014-09-25" 6.55004 6.55004 6.29003 6.36002 146500 11.6779 6.19157482069849 -14.9396688953436 -4.37696963367314 16.7601192750701 27.3228185367406
"2014-09-26" 6.11004 6.36002 6.11004 6.3 98000 11.5677 6.21449225943277 -14.9167514566093 -4.35405219493886 16.7830367138044 27.3457359754748
"2014-09-29" 6.31002 6.39003 6.28001 6.28001 72900 11.531 6.23740969816705 -14.893834017875 -4.33113475620458 16.8059541525387 27.3686534142091
"2014-09-30" 6.27005 6.28001 6.07001 6.27005 91400 11.5127 6.26032713690132 -14.8709165791407 -4.3082173174703 16.828871591273 27.3915708529434
"2014-10-01" 6.18002 6.33001 6.18002 6.32004 36400 11.6045 6.2832445756356 -14.8479991404065 -4.28529987873603 16.8517890300072 27.4144882916777
"2014-10-02" 6.31002 6.38 6.25 6.32004 76700 11.6045 6.30616201436988 -14.8250817016722 -4.26238244000175 16.8747064687415 27.4374057304119
"2014-10-03" 6.35 6.55004 6.35 6.45004 78400 11.8432 6.32907945310416 -14.8021642629379 -4.23946500126747 16.8976239074758 27.4603231691462
"2014-10-06" 6.55004 6.60003 6.47003 6.50004 70800 11.935 6.35199689183844 -14.7792468242036 -4.21654756253319 16.9205413462101 27.4832406078805
"2014-10-07" 6.50004 6.50004 6.46001 6.48 136100 11.8982 6.37491433057272 -14.7563293854693 -4.19363012379891 16.9434587849443 27.5061580466148
"2014-10-08" 6.46001 6.48 6.10002 6.10002 125200 11.2005 6.397831769307 -14.7334119467351 -4.17071268506463 16.9663762236786 27.5290754853491
"2014-10-09" 6.28001 6.28001 6.10002 6.10002 167700 11.2005 6.42074920804127 -14.7104945080008 -4.14779524633035 16.9892936624129 27.5519929240833
"2014-10-10" 6.10002 6.10002 6.10002 6.10002 0 11.2005 6.44366664677555 -14.6875770692665 -4.12487780759608 17.0122111011472 27.5749103628176
"2014-10-13" 6.00002 6.00002 5.68001 5.68001 355000 10.4293 6.46658408550983 -14.6646596305322 -4.1019603688618 17.0351285398815 27.5978278015519
"2014-10-14" 5.67004 5.68001 5.50001 5.67004 162200 10.411 6.48950152424411 -14.641742191798 -4.07904293012752 17.0580459786157 27.6207452402862
"2014-10-15" 5.52 5.57005 5.28002 5.30002 454200 9.73159 6.51241896297839 -14.6188247530637 -4.05612549139324 17.08096341735 27.6436626790205
"2014-10-16" 5.11002 5.36002 5.02002 5.30002 263000 9.73159 6.53533640171267 -14.5959073143294 -4.03320805265896 17.1038808560843 27.6665801177547
"2014-10-17" 5.33002 5.37002 5.20002 5.20002 88200 9.54798 6.55825384044695 -14.5729898755951 -4.01029061392468 17.1267982948186 27.689497556489
"2014-10-20" 5.25002 5.56003 5.25002 5.56003 301100 10.209 6.58117127918122 -14.5500724368608 -3.9873731751904 17.1497157335529 27.7124149952233
"2014-10-21" 5.58001 5.90003 5.58001 5.64003 185100 10.3559 6.6040887179155 -14.5271549981266 -3.96445573645612 17.1726331722871 27.7353324339576
"2014-10-22" 5.86 5.86 5.69003 5.70005 107200 10.4661 6.62700615664978 -14.5042375593923 -3.94153829772185 17.1955506110214 27.7582498726918
"2014-10-23" 5.69003 5.69003 5.46003 5.56003 45700 10.209 6.64992359538406 -14.481320120658 -3.91862085898757 17.2184680497557 27.7811673114261
"2014-10-24" 5.56003 5.56003 5.40002 5.43002 90400 9.97029 6.67284103411834 -14.4584026819237 -3.89570342025329 17.24138548849 27.8040847501604
"2014-10-27" 5.45001 5.45001 5.19002 5.19002 90400 9.52962 6.69575847285262 -14.4354852431894 -3.87278598151901 17.2643029272242 27.8270021888947
"2014-10-28" 5.22002 5.40002 5.22002 5.35002 78400 9.8234 6.7186759115869 -14.4125678044552 -3.84986854278473 17.2872203659585 27.849919627629
"2014-10-29" 5.48002 5.71001 5.48002 5.71001 147500 10.4844 6.74159335032117 -14.3896503657209 -3.82695110405045 17.3101378046928 27.8728370663632
"2014-10-30" 5.75004 5.75004 5.58001 5.63001 31500 10.3375 6.76451078905545 -14.3667329269866 -3.80403366531618 17.3330552434271 27.8957545050975
"2014-10-31" 5.64003 5.88004 5.56003 5.70005 102900 10.4661 6.78742822778973 -14.3438154882523 -3.7811162265819 17.3559726821614 27.9186719438318
"2014-11-03" 5.68001 5.87002 5.58001 5.6 115400 10.2824 6.81034566652401 -14.320898049518 -3.75819878784762 17.3788901208956 27.9415893825661
"2014-11-04" 5.6 5.70005 5.52 5.53002 102900 10.1539 6.83326310525829 -14.2979806107838 -3.73528134911334 17.4018075596299 27.9645068213004
"2014-11-05" 5.56003 5.61002 5.53002 5.54004 39700 10.1723 6.85618054399257 -14.2750631720495 -3.71236391037906 17.4247249983642 27.9874242600346
"2014-11-06" 5.58001 5.67004 5.50001 5.52 151900 10.1355 6.87909798272685 -14.2521457333152 -3.68944647164478 17.4476424370985 28.0103416987689
"2014-11-07" 5.54004 5.57005 5.53002 5.54004 55500 10.1723 6.90201542146112 -14.2292282945809 -3.6665290329105 17.4705598758328 28.0332591375032
"2014-11-10" 5.54004 5.54004 5.47 5.51003 48400 10.1172 6.9249328601954 -14.2063108558467 -3.64361159417622 17.493477314567 28.0561765762375
"2014-11-11" 5.50001 5.50001 5.31002 5.36002 164400 9.84176 6.94785029892968 -14.1833934171124 -3.62069415544195 17.5163947533013 28.0790940149718
"2014-11-12" 5.40002 5.40002 5.32002 5.34002 114300 9.80504 6.97076773766396 -14.1604759783781 -3.59777671670767 17.5393121920356 28.102011453706
"2014-11-13" 5.39002 5.39002 5.20002 5.29002 180200 9.71323 6.99368517639824 -14.1375585396438 -3.57485927797339 17.5622296307699 28.1249288924403
"2014-11-14" 5.30002 5.32002 5.20002 5.30002 99600 9.73159 7.01660261513252 -14.1146411009095 -3.55194183923911 17.5851470695041 28.1478463311746
"2014-11-17" 5.36002 5.36002 5.23002 5.24002 81100 9.62142 7.0395200538668 -14.0917236621753 -3.52902440050483 17.6080645082384 28.1707637699089
"2014-11-18" 5.22002 5.25002 5.20002 5.23002 125800 9.60306 7.06243749260107 -14.068806223441 -3.50610696177055 17.6309819469727 28.1936812086431
"2014-11-19" 5.59003 5.59003 5.59003 5.59003 174200 10.2641 7.08535493133535 -14.0458887847067 -3.48318952303627 17.653899385707 28.2165986473774
"2014-11-20" 5.98004 5.98004 5.98004 5.98004 281500 10.9802 7.10827237006963 -14.0229713459724 -3.460272084302 17.6768168244413 28.2395160861117
"2014-11-21" 6.39003 6.39003 6.01004 6.39003 1353300 11.733 7.13118980880391 -14.0000539072382 -3.43735464556772 17.6997342631755 28.262433524846
"2014-11-24" 6.49002 6.49002 6.15001 6.3 525500 11.5677 7.15410724753819 -13.9771364685039 -3.41443720683344 17.7226517019098 28.2853509635803
"2014-11-25" 6.26003 6.45004 6.15001 6.3 252100 11.5677 7.17702468627247 -13.9542190297696 -3.39151976809916 17.7455691406441 28.3082684023145
"2014-11-26" 6.22 6.45004 6.22 6.33001 191700 11.6228 7.19994212500675 -13.9313015910353 -3.36860232936488 17.7684865793784 28.3311858410488
"2014-11-27" 6.40005 6.40005 6.20001 6.22 150300 11.4208 7.22285956374102 -13.908384152301 -3.3456848906306 17.7914040181127 28.3541032797831
"2014-11-28" 6.20001 6.29003 6.20001 6.23002 154600 11.4392 7.2457770024753 -13.8854667135668 -3.32276745189632 17.8143214568469 28.3770207185174
"2014-12-01" 6.10002 6.35 6.10002 6.20001 217800 11.3841 7.26869444120958 -13.8625492748325 -3.29985001316205 17.8372388955812 28.3999381572517
"2014-12-02" 6.11004 6.20001 6.11004 6.20001 68000 11.3841 7.29161187994386 -13.8396318360982 -3.27693257442777 17.8601563343155 28.4228555959859
"2014-12-03" 6.20001 6.45004 6.14005 6.28001 389900 11.531 7.31452931867814 -13.8167143973639 -3.25401513569349 17.8830737730498 28.4457730347202
"2014-12-04" 6.24004 6.29003 6.16003 6.16003 154100 11.3107 7.33744675741242 -13.7937969586296 -3.23109769695921 17.905991211784 28.4686904734545
"2014-12-05" 6.15001 6.25 6.11004 6.19004 121900 11.3658 7.3603641961467 -13.7708795198954 -3.20818025822493 17.9289086505183 28.4916079121888
"2014-12-08" 6.15001 6.22 6.13002 6.17 95300 11.329 7.38328163488097 -13.7479620811611 -3.18526281949065 17.9518260892526 28.514525350923
"2014-12-09" 6.19004 6.45004 6.16003 6.26003 290800 11.4943 7.40619907361525 -13.7250446424268 -3.16234538075637 17.9747435279869 28.5374427896573
"2014-12-10" 6.24004 6.26003 6.15001 6.26003 129600 11.4943 7.42911651234953 -13.7021272036925 -3.1394279420221 17.9976609667212 28.5603602283916
"2014-12-11" 6.26003 6.67002 6.20001 6.54001 757000 12.0084 7.45203395108381 -13.6792097649582 -3.11651050328782 18.0205784054554 28.5832776671259
"2014-12-12" 6.60003 6.99003 6.60003 6.99003 1044000 12.8347 7.47495138981809 -13.656292326224 -3.09359306455354 18.0434958441897 28.6061951058602
"2014-12-15" 7.10005 7.47001 7.10005 7.47001 2767700 13.716 7.49786882855237 -13.6333748874897 -3.07067562581926 18.066413282924 28.6291125445944
"2014-12-16" 7.47001 7.65 7.20004 7.30003 1402300 13.4039 7.52078626728665 -13.6104574487554 -3.04775818708498 18.0893307216583 28.6520299833287
"2014-12-17" 7.28004 7.39 6.90001 6.92005 786900 12.7062 7.54370370602093 -13.5875400100211 -3.0248407483507 18.1122481603926 28.674947422063
"2014-12-18" 6.92005 7.15004 6.91003 6.91003 509700 12.6878 7.5666211447552 -13.5646225712869 -3.00192330961642 18.1351655991268 28.6978648607973
"2014-12-19" 6.97005 6.97005 6.75002 6.87005 474300 12.6144 7.58953858348948 -13.5417051325526 -2.97900587088215 18.1580830378611 28.7207822995315
"2014-12-22" 6.87005 7.07004 6.85001 7.02004 407900 12.8898 7.61245602222376 -13.5187876938183 -2.95608843214787 18.1810004765954 28.7436997382658
"2014-12-23" 7.02004 7.37002 7.02004 7.16001 705200 13.1468 7.63537346095804 -13.495870255084 -2.93317099341359 18.2039179153297 28.7666171770001
"2014-12-24" 7.16001 7.30003 7.09003 7.13006 270600 13.0918 7.65829089969232 -13.4729528163497 -2.91025355467931 18.2268353540639 28.7895346157344
"2014-12-25" 7.10005 7.20004 7.03001 7.10005 264600 13.0367 7.6812083384266 -13.4500353776155 -2.88733611594503 18.2497527927982 28.8124520544687
"2014-12-26" 7.04003 7.17003 6.89004 6.98001 344700 12.8163 7.70412577716087 -13.4271179388812 -2.86441867721075 18.2726702315325 28.8353694932029
"2014-12-29" 7.13006 7.13006 6.99003 7.00005 438900 12.8531 7.72704321589515 -13.4042005001469 -2.84150123847647 18.2955876702668 28.8582869319372
"2014-12-30" 7.01002 7.05 6.91003 6.91003 265700 12.6878 7.74996065462943 -13.3812830614126 -2.8185837997422 18.3185051090011 28.8812043706715
"2014-12-31" 6.91003 7.04003 6.90001 6.91003 188400 12.6878 7.77287809336371 -13.3583656226783 -2.79566636100792 18.3414225477353 28.9041218094058
"2015-01-01" 6.91003 6.91003 6.91003 6.91003 0 12.6878 7.79579553209799 -13.3354481839441 -2.77274892227364 18.3643399864696 28.9270392481401
"2015-01-02" 6.91003 6.91003 6.91003 6.91003 0 12.6878 7.81871297083227 -13.3125307452098 -2.74983148353936 18.3872574252039 28.9499566868743
"2015-01-05" 7.12003 7.14002 6.93002 6.93002 229200 12.7245 7.84163040956655 -13.2896133064755 -2.72691404480508 18.4101748639382 28.9728741256086
"2015-01-06" 6.91003 7.20004 6.91003 7.05 207400 12.9448 7.86454784830083 -13.2666958677412 -2.7039966060708 18.4330923026725 28.9957915643429
"2015-01-07" 7.05 7.50002 7.05 7.42001 953000 13.6242 7.8874652870351 -13.243778429007 -2.68107916733652 18.4560097414067 29.0187090030772
"2015-01-08" 7.42001 7.80005 7.31 7.75005 796700 14.2302 7.91038272576938 -13.2208609902727 -2.65816172860224 18.478927180141 29.0416264418115
"2015-01-09" 7.7 7.7 7.45002 7.45002 615900 13.6793 7.93330016450366 -13.1979435515384 -2.63524428986797 18.5018446188753 29.0645438805457
"2015-01-12" 7.40002 7.51004 7.30003 7.30003 199300 13.4039 7.95621760323794 -13.1750261128041 -2.61232685113369 18.5247620576096 29.08746131928
"2015-01-13" 7.30003 7.31 7.16001 7.18 159000 13.1835 7.97913504197222 -13.1521086740698 -2.58940941239941 18.5476794963438 29.1103787580143
"2015-01-14" 7.20004 7.45002 7.20004 7.20004 164400 13.2203 8.0020524807065 -13.1291912353356 -2.56649197366513 18.5705969350781 29.1332961967486
"2015-01-15" 7.34001 7.45002 7.25004 7.30003 211800 13.4039 8.02496991944077 -13.1062737966013 -2.54357453493085 18.5935143738124 29.1562136354828
"2015-01-16" 7.25004 7.25004 7.04003 7.07004 252700 12.9816 8.04788735817505 -13.083356357867 -2.52065709619657 18.6164318125467 29.1791310742171
"2015-01-19" 7.07004 7.12003 6.96003 6.96003 237400 12.7796 8.07080479690933 -13.0604389191327 -2.4977396574623 18.639349251281 29.2020485129514
"2015-01-20" 6.96003 7.30003 6.96003 7.16001 149200 13.1468 8.09372223564361 -13.0375214803984 -2.47482221872802 18.6622666900152 29.2249659516857
"2015-01-21" 7.17003 7.22003 7.01002 7.01002 131200 12.8714 8.11663967437789 -13.0146040416642 -2.45190477999374 18.6851841287495 29.24788339042
"2015-01-22" 7.05 7.14002 7.05 7.14002 84900 13.1101 8.13955711311217 -12.9916866029299 -2.42898734125946 18.7081015674838 29.2708008291542
"2015-01-23" 7.20004 7.30003 7.17003 7.18 159500 13.1835 8.16247455184645 -12.9687691641956 -2.40606990252518 18.7310190062181 29.2937182678885
"2015-01-26" 7.18 7.35003 7.17003 7.28004 161200 13.3672 8.18539199058073 -12.9458517254613 -2.3831524637909 18.7539364449524 29.3166357066228
"2015-01-27" 7.28004 7.28004 7.03001 7.24001 94200 13.2937 8.208309429315 -12.9229342867271 -2.36023502505662 18.7768538836866 29.3395531453571
"2015-01-28" 7.10005 7.20004 7.06002 7.20004 120300 13.2203 8.23122686804928 -12.9000168479928 -2.33731758632234 18.7997713224209 29.3624705840914
"2015-01-29" 7.08001 7.18 7.08001 7.08001 111100 12.9999 8.25414430678356 -12.8770994092585 -2.31440014758807 18.8226887611552 29.3853880228256
"2015-01-30" 7.10005 7.13006 6.98001 7.00005 116000 12.8531 8.27706174551784 -12.8541819705242 -2.29148270885379 18.8456061998895 29.4083054615599
"2015-02-02" 7.00005 7.10005 6.96003 6.96003 138300 12.7796 8.29997918425212 -12.8312645317899 -2.26856527011951 18.8685236386237 29.4312229002942
"2015-02-03" 6.97005 7.13006 6.97005 7.05 61500 12.9448 8.3228966229864 -12.8083470930557 -2.24564783138523 18.891441077358 29.4541403390285
"2015-02-04" 7.01002 7.01002 6.90001 7.00005 163300 12.8531 8.34581406172068 -12.7854296543214 -2.22273039265095 18.9143585160923 29.4770577777627
"2015-02-05" 6.99003 7.01002 6.90001 6.93002 142600 12.7245 8.36873150045495 -12.7625122155871 -2.19981295391667 18.9372759548266 29.499975216497
"2015-02-06" 6.93002 7.01002 6.89004 6.98001 151400 12.8163 8.39164893918923 -12.7395947768528 -2.17689551518239 18.9601933935609 29.5228926552313
"2015-02-09" 6.90001 7.00005 6.85001 6.97005 117600 12.798 8.41456637792351 -12.7166773381186 -2.15397807644812 18.9831108322951 29.5458100939656
"2015-02-10" 6.98001 7.00005 6.85001 6.86003 80600 12.596 8.43748381665779 -12.6937598993843 -2.13106063771384 19.0060282710294 29.5687275326999
"2015-02-11" 6.93002 6.93002 6.85001 6.87005 135000 12.6144 8.46040125539207 -12.67084246065 -2.10814319897956 19.0289457097637 29.5916449714341
"2015-02-12" 6.90001 6.99003 6.90001 6.93002 81600 12.7245 8.48331869412635 -12.6479250219157 -2.08522576024528 19.051863148498 29.6145624101684
"2015-02-13" 6.97005 6.97005 6.50004 6.65003 389400 12.2104 8.50623613286063 -12.6250075831814 -2.062308321511 19.0747805872323 29.6374798489027
"2015-02-16" 6.65003 6.65003 6.65003 6.65003 0 12.2104 8.5291535715949 -12.6020901444472 -2.03939088277672 19.0976980259665 29.660397287637
"2015-02-17" 6.65003 6.65003 6.65003 6.65003 0 12.2104 8.55207101032918 -12.5791727057129 -2.01647344404244 19.1206154647008 29.6833147263713
"2015-02-18" 6.65003 6.65003 6.65003 6.65003 0 12.2104 8.57498844906346 -12.5562552669786 -1.99355600530817 19.1435329034351 29.7062321651055
"2015-02-19" 6.65003 6.65003 6.65003 6.65003 0 12.2104 8.59790588779774 -12.5333378282443 -1.97063856657389 19.1664503421694 29.7291496038398
"2015-02-20" 6.65003 6.65003 6.65003 6.65003 0 12.2104 8.62082332653202 -12.51042038951 -1.94772112783961 19.1893677809036 29.7520670425741
"2015-02-23" 6.65003 6.65003 6.65003 6.65003 0 12.2104 8.6437407652663 -12.4875029507758 -1.92480368910533 19.2122852196379 29.7749844813084
"2015-02-24" 6.65003 6.80002 6.60003 6.60003 130100 12.1186 8.66665820400058 -12.4645855120415 -1.90188625037105 19.2352026583722 29.7979019200426
"2015-02-25" 6.60003 6.64001 6.57002 6.60003 78400 12.1186 8.68957564273486 -12.4416680733072 -1.87896881163677 19.2581200971065 29.8208193587769
"2015-02-26" 6.60003 6.60003 6.40005 6.40005 245000 11.7514 8.71249308146913 -12.4187506345729 -1.85605137290249 19.2810375358408 29.8437367975112
"2015-02-27" 6.40005 6.40005 6.40005 6.40005 0 11.7514 8.73541052020341 -12.3958331958386 -1.83313393416821 19.303954974575 29.8666542362455
"2015-03-02" 6.40005 6.50004 6.06004 6.20001 313700 11.3841 8.75832795893769 -12.3729157571044 -1.81021649543394 19.3268724133093 29.8895716749798
"2015-03-03" 6.29003 6.58004 6.22 6.46001 304400 11.8615 8.78124539767197 -12.3499983183701 -1.78729905669966 19.3497898520436 29.912489113714
"2015-03-04" 6.46001 6.71004 6.46001 6.53005 420400 11.9901 8.80416283640625 -12.3270808796358 -1.76438161796538 19.3727072907779 29.9354065524483
"2015-03-05" 6.61 6.61 6.36002 6.40005 282600 11.7514 8.82708027514053 -12.3041634409015 -1.7414641792311 19.3956247295122 29.9583239911826
"2015-03-06" 6.41001 6.61 6.41001 6.45004 228700 11.8432 8.8499977138748 -12.2812460021673 -1.71854674049682 19.4185421682464 29.9812414299169
"2015-03-09" 6.45004 6.49002 6.36002 6.36002 165000 11.6779 8.87291515260908 -12.258328563433 -1.69562930176255 19.4414596069807 30.0041588686511
"2015-03-10" 6.36002 6.56 6.3 6.32004 200400 11.6045 8.89583259134336 -12.2354111246987 -1.67271186302827 19.464377045715 30.0270763073854
"2015-03-11" 6.3 6.33001 6.26003 6.28001 111600 11.531 8.91875003007764 -12.2124936859644 -1.64979442429399 19.4872944844493 30.0499937461197
"2015-03-12" 6.3 6.46001 6.28001 6.34003 175900 11.6412 8.94166746881192 -12.1895762472301 -1.62687698555971 19.5102119231835 30.072911184854
"2015-03-13" 6.34003 6.38 6.31002 6.38 104000 11.7146 8.9645849075462 -12.1666588084959 -1.60395954682543 19.5331293619178 30.0958286235883
"2015-03-16" 6.38 6.50004 6.36002 6.37004 123600 11.6963 8.98750234628048 -12.1437413697616 -1.58104210809115 19.5560468006521 30.1187460623225
"2015-03-17" 6.45004 6.48 6.37004 6.37004 93100 11.6963 9.01041978501475 -12.1208239310273 -1.55812466935687 19.5789642393864 30.1416635010568
"2015-03-18" 6.40005 6.40005 6.25 6.25 120900 11.4759 9.03333722374903 -12.097906492293 -1.53520723062259 19.6018816781207 30.1645809397911
